"","DOI","ISSN","ISBN","PubMed.ID","EID","Source"
"6142","10.1016/j.tourman.2003.11.017","02615177",NA,NA,"2-s2.0-10444235118","Scopus"
"6143","10.1016/j.jclepro.2012.11.051","09596526",NA,NA,"2-s2.0-84873389389","Scopus"
"6144","10.1016/j.jclepro.2012.03.012","09596526",NA,NA,"2-s2.0-84859641055","Scopus"
"6145","10.1061/(ASCE)0733-9364(2009)135:10(1058)","07339364",NA,NA,"2-s2.0-70349307389","Scopus"
"6146","10.1016/j.jclepro.2004.02.009","09596526",NA,NA,"2-s2.0-2442453299","Scopus"
"6147","","00487333",NA,NA,"2-s2.0-0000635238","Scopus"
"6148","10.1061/(ASCE)ME.1943-5479.0000114","0742597X",NA,NA,"2-s2.0-84872731494","Scopus"
"6149","10.1016/j.jclepro.2012.01.012","09596526",NA,NA,"2-s2.0-84859532765","Scopus"
"6150","10.1016/j.jclepro.2008.08.020","09596526",NA,NA,"2-s2.0-58049112907","Scopus"
"6151","10.1016/j.techfore.2005.10.001","00401625",NA,NA,"2-s2.0-33747070769","Scopus"
"6152","10.1016/j.jclepro.2011.11.004","09596526",NA,NA,"2-s2.0-84858341464","Scopus"
"6153","10.1080/09669580903147944","09669582",NA,NA,"2-s2.0-77951160997","Scopus"
"6154","10.1016/j.futures.2009.04.005","00163287",NA,NA,"2-s2.0-69249232112","Scopus"
"6155","10.1016/j.jclepro.2009.02.003","09596526",NA,NA,"2-s2.0-64549107542","Scopus"
"6156","10.1016/0016-3287(95)00016-P","00163287",NA,NA,"2-s2.0-0029539591","Scopus"
"6157","10.1111/j.1470-6431.2010.00985.x","14706423",NA,NA,"2-s2.0-84867662830","Scopus"
"6158","10.1016/j.techfore.2010.03.010","00401625",NA,NA,"2-s2.0-77956661741","Scopus"
"6159","10.1016/S0957-1787(03)00002-X","09571787",NA,NA,"2-s2.0-0037954609","Scopus"
"6160","10.1016/j.jclepro.2012.11.008","09596526",NA,NA,"2-s2.0-84873821832","Scopus"
"6161","10.1111/j.1467-9310.2012.00678.x","00336807",NA,NA,"2-s2.0-84861534172","Scopus"
"6162","10.1016/j.techsoc.2010.10.006","0160791X",NA,NA,"2-s2.0-78649825364","Scopus"
"6163","10.1016/j.jclepro.2009.07.012","09596526",NA,NA,"2-s2.0-71849088365","Scopus"
"6164","10.1002/bse.568","09644733",NA,NA,"2-s2.0-60649083631","Scopus"
"6165","10.1016/j.jclepro.2013.03.012","09596526",NA,NA,"2-s2.0-84884279302","Scopus"
"6166","10.1016/j.jclepro.2012.03.003","09596526",NA,NA,"2-s2.0-84858722918","Scopus"
"6167","10.1016/j.jclepro.2010.08.010","09596526",NA,NA,"2-s2.0-78049306105","Scopus"
"6168","10.1016/j.techfore.2004.12.005","00401625",NA,NA,"2-s2.0-20344407784","Scopus"
"6169","10.1061/(ASCE)0742-597X(2005)21:1(27)","0742597X",NA,NA,"2-s2.0-12344262226","Scopus"
"6170","10.1080/09669580308667194","09669582",NA,NA,"2-s2.0-0041698262","Scopus"
"6171","10.1016/S0264-2751(01)00009-9","02642751",NA,NA,"2-s2.0-0034956099","Scopus"
"6172","10.1002/bse.3280030102","09644733",NA,NA,"2-s2.0-0028568756","Scopus"
"6173","10.1016/j.jclepro.2013.07.042","09596526",NA,NA,"2-s2.0-84884285460","Scopus"
"6174","10.1016/j.jclepro.2011.10.016","09596526",NA,NA,"2-s2.0-84858341969","Scopus"
"6175","10.1016/j.jclepro.2011.10.028","09596526",NA,NA,"2-s2.0-81155125040","Scopus"
"6176","10.1002/bse.722","09644733",NA,NA,"2-s2.0-84855247768","Scopus"
"6177","10.1016/j.jclepro.2011.02.004","09596526",NA,NA,"2-s2.0-80052037037","Scopus"
"6178","10.1016/j.jclepro.2010.05.009","09596526",NA,NA,"2-s2.0-78049406675","Scopus"
"6179","10.1016/j.jclepro.2009.12.021","09596526",NA,NA,"2-s2.0-77950297929","Scopus"
"6180","10.1080/09669580903147936","09669582",NA,NA,"2-s2.0-77949362835","Scopus"
"6181","10.1007/s11558-009-9063-8","15597431",NA,NA,"2-s2.0-70349592371","Scopus"
"6182","10.1080/00207543.2013.774493","00207543",NA,NA,"2-s2.0-84879690922","Scopus"
"6183","10.1016/j.jclepro.2012.06.022","09596526",NA,NA,"2-s2.0-84867212911","Scopus"
"6184","","1537260X",NA,NA,"2-s2.0-77956928826","Scopus"
"6185","10.1016/j.jclepro.2008.11.018","09596526",NA,NA,"2-s2.0-60849090733","Scopus"
"6186","10.1016/j.jclepro.2012.12.007","09596526",NA,NA,"2-s2.0-84873363386","Scopus"
"6187","10.1108/02635571111144991","02635577",NA,NA,"2-s2.0-79960708068","Scopus"
"6188","10.1111/j.1835-2561.2010.00107.x","10356908",NA,NA,"2-s2.0-78649567752","Scopus"
"6189","10.1016/j.jclepro.2010.07.003","09596526",NA,NA,"2-s2.0-77956454836","Scopus"
"6190","10.1108/00251740910978359","00251747",NA,NA,"2-s2.0-70349613168","Scopus"
"6191","10.1016/j.tourman.2007.03.024","02615177",NA,NA,"2-s2.0-35148896443","Scopus"
"6192","10.1016/j.techfore.2004.12.003","00401625",NA,NA,"2-s2.0-33645844830","Scopus"
"6193","10.1016/S0016-3287(02)00029-0","00163287",NA,NA,"2-s2.0-0036853418","Scopus"
"6194","10.1061/(ASCE)0742-597X(1996)12:4(23)","0742597X",NA,NA,"2-s2.0-0030316789","Scopus"
"6195","10.1016/j.jclepro.2013.04.035","09596526",NA,NA,"2-s2.0-84879843580","Scopus"
"6196","10.1080/00207543.2011.571930","00207543",NA,NA,"2-s2.0-84861079463","Scopus"
"6197","10.1016/j.jclepro.2010.12.002","09596526",NA,NA,"2-s2.0-79951578249","Scopus"
"6198","10.1016/j.jclepro.2010.05.010","09596526",NA,NA,"2-s2.0-78049389926","Scopus"
"6199","10.1080/00207540701440014","00207543",NA,NA,"2-s2.0-34548403864","Scopus"
"6200","10.1016/j.jclepro.2004.12.011","09596526",NA,NA,"2-s2.0-14844363902","Scopus"
"6201","10.1080/09669589608667268","09669582",NA,NA,"2-s2.0-84998163967","Scopus"
"6202","10.1016/j.jclepro.2011.01.011","09596526",NA,NA,"2-s2.0-79959973607","Scopus"
"6203","10.1080/09537325.2010.496284","09537325",NA,NA,"2-s2.0-77954642373","Scopus"
"6204","10.1016/j.knosys.2010.01.009","09507051",NA,NA,"2-s2.0-77549087565","Scopus"
"6205","10.1007/s12351-009-0059-1","11092858",NA,NA,"2-s2.0-77956703564","Scopus"
"6206","10.1080/14775080902965223","14775085",NA,NA,"2-s2.0-85017062970","Scopus"
"6207","10.1504/IJFIP.2007.011622","17402816",NA,NA,"2-s2.0-34548604602","Scopus"
"6208","10.1080/1461668032000034051","14616688",NA,NA,"2-s2.0-0037330753","Scopus"
"6209","10.1016/S0959-6526(01)00052-X","09596526",NA,NA,"2-s2.0-0036680945","Scopus"
"6210","10.1016/j.ijpe.2012.09.021","09255273",NA,NA,"2-s2.0-84886720467","Scopus"
"6211","10.1016/j.jclepro.2013.06.012","09596526",NA,NA,"2-s2.0-84883451568","Scopus"
"6212","10.1016/j.techfore.2012.09.009","00401625",NA,NA,"2-s2.0-84877140258","Scopus"
"6213","10.1016/j.tourman.2012.04.008","02615177",NA,NA,"2-s2.0-84867141328","Scopus"
"6214","10.1016/j.ijpe.2011.09.015","09255273",NA,NA,"2-s2.0-84860248014","Scopus"
"6215","10.1016/j.jclepro.2012.03.033","09596526",NA,NA,"2-s2.0-84860372670","Scopus"
"6216","10.1016/j.jclepro.2011.12.026","09596526",NA,NA,"2-s2.0-84856133156","Scopus"
"6217","10.1002/bse.615","09644733",NA,NA,"2-s2.0-74549196090","Scopus"
"6218","10.1080/014461900446867","01446193",NA,NA,"2-s2.0-0034485219","Scopus"
"6219","10.1016/j.ijpe.2012.12.018","09255273",NA,NA,"2-s2.0-84886719985","Scopus"
"6220","10.1111/j.1470-6431.2011.01045.x","14706423",NA,NA,"2-s2.0-84867796869","Scopus"
"6221","10.1108/09590551111159332","09590552",NA,NA,"2-s2.0-79960634635","Scopus"
"6222","10.1016/j.techfore.2011.01.009","00401625",NA,NA,"2-s2.0-79955477535","Scopus"
"6223","10.1177/1086026607306464","10860266",NA,NA,"2-s2.0-34548188328","Scopus"
"6224","10.1108/14630010610679899","1463001X",NA,NA,"2-s2.0-84993065080","Scopus"
"6225","10.1080/09669589409510685","09669582",NA,NA,"2-s2.0-0002342116","Scopus"
"6226","10.1111/gove.12003","09521895",NA,NA,"2-s2.0-84874580038","Scopus"
"6227","10.1016/j.jclepro.2012.12.010","09596526",NA,NA,"2-s2.0-84873946189","Scopus"
"6228","10.1016/j.techfore.2011.09.008","00401625",NA,NA,"2-s2.0-84861726701","Scopus"
"6229","10.1061/(ASCE)CO.1943-7862.0000446","07339364",NA,NA,"2-s2.0-84859897855","Scopus"
"6230","10.1080/0267257X.2012.658839","0267257X",NA,NA,"2-s2.0-84859207834","Scopus"
"6231","10.1061/(ASCE)EI.1943-5541.0000053","10523928",NA,NA,"2-s2.0-79955547252","Scopus"
"6232","10.1016/j.jclepro.2009.05.002","09596526",NA,NA,"2-s2.0-77951270176","Scopus"
"6233","10.1016/j.jclepro.2007.03.001","09596526",NA,NA,"2-s2.0-38649142198","Scopus"
"6234","10.1080/00207540701450088","00207543",NA,NA,"2-s2.0-34548385343","Scopus"
"6235","10.1016/j.jclepro.2012.09.027","09596526",NA,NA,"2-s2.0-84869088900","Scopus"
"6236","10.1016/j.tej.2012.09.015","10406190",NA,NA,"2-s2.0-84869863841","Scopus"
"6237","10.1016/j.tej.2010.12.004","10406190",NA,NA,"2-s2.0-79551601026","Scopus"
"6238","10.1016/j.jclepro.2009.07.004","09596526",NA,NA,"2-s2.0-77950300800","Scopus"
"6239","10.1177/0047287506292700","00472875",NA,NA,"2-s2.0-33846512295","Scopus"
"6240","10.1016/S0959-6526(02)00068-9","09596526",NA,NA,"2-s2.0-0037409276","Scopus"
"6241","10.1177/1086026613507931","10860266",NA,NA,"2-s2.0-84890063206","Scopus"
"6242","10.1016/j.jclepro.2013.04.028","09596526",NA,NA,"2-s2.0-84879843118","Scopus"
"6243","10.1016/j.jclepro.2012.11.018","09596526",NA,NA,"2-s2.0-84879917709","Scopus"
"6244","10.1016/j.jclepro.2011.03.018","09596526",NA,NA,"2-s2.0-84867212598","Scopus"
"6245","10.1016/j.jclepro.2010.06.018","09596526",NA,NA,"2-s2.0-78049389292","Scopus"
"6246","10.1108/13598541011018111","13598546",NA,NA,"2-s2.0-75649118918","Scopus"
"6247","10.1016/j.techfore.2004.12.004","00401625",NA,NA,"2-s2.0-20344389484","Scopus"
"6248","10.1016/j.jclepro.2013.06.003","09596526",NA,NA,"2-s2.0-84883453607","Scopus"
"6249","10.1016/j.jclepro.2013.05.013","09596526",NA,NA,"2-s2.0-84879838887","Scopus"
"6250","10.1016/j.jclepro.2012.11.006","09596526",NA,NA,"2-s2.0-84873864998","Scopus"
"6251","10.1016/j.jclepro.2012.08.011","09596526",NA,NA,"2-s2.0-84879905844","Scopus"
"6252","10.1111/j.1470-6431.2011.01081.x","14706423",NA,NA,"2-s2.0-84867342696","Scopus"
"6253","10.1016/j.tourman.2009.06.004","02615177",NA,NA,"2-s2.0-77049121065","Scopus"
"6254","10.1016/j.jclepro.2007.05.003","09596526",NA,NA,"2-s2.0-38349096090","Scopus"
"6255","10.1057/palgrave.gpp.2510152","10185895",NA,NA,"2-s2.0-44449159327","Scopus"
"6256","10.1016/j.jclepro.2005.12.015","09596526",NA,NA,"2-s2.0-33748942482","Scopus"
"6257","10.1080/13511610304522","13511610",NA,NA,"2-s2.0-0041819791","Scopus"
"6258","10.1177/0276146713481605","02761467",NA,NA,"2-s2.0-84891760532","Scopus"
"6259","10.1016/j.jclepro.2012.12.003","09596526",NA,NA,"2-s2.0-84873390056","Scopus"
"6260","10.1016/j.ijhm.2011.12.007","02784319",NA,NA,"2-s2.0-84858747919","Scopus"
"6261","10.1016/j.jclepro.2012.01.024","09596526",NA,NA,"2-s2.0-84859521381","Scopus"
"6262","10.1016/j.jclepro.2010.06.031","09596526",NA,NA,"2-s2.0-77956491832","Scopus"
"6263","10.1016/j.jclepro.2010.04.019","09596526",NA,NA,"2-s2.0-77955432798","Scopus"
"6264","10.1080/09537325.2010.496283","09537325",NA,NA,"2-s2.0-77954634984","Scopus"
"6265","10.1016/j.jclepro.2009.10.015","09596526",NA,NA,"2-s2.0-75149155021","Scopus"
"6266","10.1016/j.jclepro.2009.04.011","09596526",NA,NA,"2-s2.0-67649855119","Scopus"
"6267","","19913761",NA,NA,"2-s2.0-69849129764","Scopus"
"6268","10.1002/bse.547","09644733",NA,NA,"2-s2.0-60649111918","Scopus"
"6269","10.1080/1461668042000324049","14616688",NA,NA,"2-s2.0-15044338742","Scopus"
"6270","10.1016/S0264-2751(00)00062-7","02642751",NA,NA,"2-s2.0-0035000179","Scopus"
"6271","10.1016/j.mar.2013.06.002","10445005",NA,NA,"2-s2.0-84888437479","Scopus"
"6272","","02767783",NA,NA,"2-s2.0-84887476031","Scopus"
"6273","10.1177/1350508413489816","13505084",NA,NA,"2-s2.0-84884149016","Scopus"
"6274","10.1016/j.jclepro.2013.01.016","09596526",NA,NA,"2-s2.0-84879969307","Scopus"
"6275","10.1061/(ASCE)CO.1943-7862.0000609","07339364",NA,NA,"2-s2.0-84875027926","Scopus"
"6276","10.1108/JCRE-12-2012-0031","1463001X",NA,NA,"2-s2.0-84902459150","Scopus"
"6277","10.1016/j.jclepro.2011.11.038","09596526",NA,NA,"2-s2.0-84858341975","Scopus"
"6278","10.1002/bse.699","09644733",NA,NA,"2-s2.0-82255193138","Scopus"
"6279","10.1016/j.jclepro.2011.02.005","09596526",NA,NA,"2-s2.0-80052030771","Scopus"
"6280","10.1016/j.jclepro.2010.04.002","09596526",NA,NA,"2-s2.0-77955413744","Scopus"
"6281","10.1016/j.futures.2008.07.038","00163287",NA,NA,"2-s2.0-60249084570","Scopus"
"6282","10.1016/j.tej.2006.02.003","10406190",NA,NA,"2-s2.0-33645890251","Scopus"
"6283","10.1016/j.jclepro.2003.12.007","09596526",NA,NA,"2-s2.0-10444239342","Scopus"
"6284","10.1080/01446190110093560","01446193",NA,NA,"2-s2.0-0036140856","Scopus"
"6285","10.1016/0016-3287(94)90018-3","00163287",NA,NA,"2-s2.0-0028143356","Scopus"
"6286","10.1016/j.jclepro.2012.07.013","09596526",NA,NA,"2-s2.0-84886947352","Scopus"
"6287","10.5755/j01.ee.24.5.4526","13922785",NA,NA,"2-s2.0-84903832055","Scopus"
"6288","10.1002/csr.280","15353958",NA,NA,"2-s2.0-84870250307","Scopus"
"6289","10.1002/bse.680","09644733",NA,NA,"2-s2.0-79251558116","Scopus"
"6290","10.1061/(ASCE)0733-9364(2008)134:8(563)","07339364",NA,NA,"2-s2.0-47749110583","Scopus"
"6291","10.1016/j.jclepro.2005.04.017","09596526",NA,NA,"2-s2.0-33745713240","Scopus"
"6292","10.1016/j.jclepro.2004.07.006","09596526",NA,NA,"2-s2.0-27744504783","Scopus"
"6293","10.1002/1099-1727(200023)16:3<213::AID-SDR197>3.0.CO;2-E","08837066",NA,NA,"2-s2.0-0034531533","Scopus"
"6294","","00246301",NA,NA,"2-s2.0-38249008357","Scopus"
"6295","10.1016/j.ijpe.2013.01.027","09255273",NA,NA,"2-s2.0-84886719272","Scopus"
"6296","10.1016/j.jclepro.2012.12.014","09596526",NA,NA,"2-s2.0-84873341986","Scopus"
"6297","10.1016/j.ijhm.2012.02.001","02784319",NA,NA,"2-s2.0-84862182381","Scopus"
"6298","10.1007/S40171-012-0007-4","09722696",NA,NA,"2-s2.0-84870002321","Scopus"
"6299","10.1061/(ASCE)CO.1943-7862.0000461","07339364",NA,NA,"2-s2.0-84862108588","Scopus"
"6300","10.1080/13527260701869148","13527266",NA,NA,"2-s2.0-55249106434","Scopus"
"6301","10.1016/j.jclepro.2008.01.011","09596526",NA,NA,"2-s2.0-47749125378","Scopus"
"6302","10.1016/j.jclepro.2006.11.003","09596526",NA,NA,"2-s2.0-36849056233","Scopus"
"6303","10.1080/1648715X.2007.9637569","1648715X",NA,NA,"2-s2.0-37349065077","Scopus"
"6304","10.1016/j.jclepro.2004.12.018","09596526",NA,NA,"2-s2.0-14844359018","Scopus"
"6305","10.1080/13511610120106129","13511610",NA,NA,"2-s2.0-0035652317","Scopus"
"6306","","10927026",NA,NA,"2-s2.0-0033418459","Scopus"
"6307","10.1016/0040-1625(96)00051-0","00401625",NA,NA,"2-s2.0-0030428715","Scopus"
"6308","10.1016/0016-3287(94)90111-2","00163287",NA,NA,"2-s2.0-0141812156","Scopus"
"6309","10.1108/EJM-10-2011-0568","03090566",NA,NA,"2-s2.0-84883681030","Scopus"
"6310","10.1016/j.jclepro.2012.05.025","09596526",NA,NA,"2-s2.0-84879956813","Scopus"
"6311","10.1016/j.jclepro.2012.12.013","09596526",NA,NA,"2-s2.0-84873368495","Scopus"
"6312","10.1016/j.jclepro.2012.03.031","09596526",NA,NA,"2-s2.0-84860999745","Scopus"
"6313","10.1016/j.techfore.2011.09.007","00401625",NA,NA,"2-s2.0-84861756598","Scopus"
"6314","10.1016/j.techfore.2011.11.009","00401625",NA,NA,"2-s2.0-84861724940","Scopus"
"6315","10.1016/j.jclepro.2012.05.050","09596526",NA,NA,"2-s2.0-84878401802","Scopus"
"6316","10.1108/14635781111150367","1463578X",NA,NA,"2-s2.0-79961155566","Scopus"
"6317","10.1016/j.techfore.2010.09.004","00401625",NA,NA,"2-s2.0-79955477241","Scopus"
"6318","10.1016/j.jclepro.2010.08.016","09596526",NA,NA,"2-s2.0-79952453298","Scopus"
"6319","10.1007/s12351-009-0033-y","11092858",NA,NA,"2-s2.0-77949540162","Scopus"
"6320","10.1002/bse.413","09644733",NA,NA,"2-s2.0-3242888083","Scopus"
"6321","10.1016/S0040-1625(01)00127-5","00401625",NA,NA,"2-s2.0-0036543521","Scopus"
"6322","10.1016/S0040-1625(99)00052-9","00401625",NA,NA,"2-s2.0-0033946321","Scopus"
"6323","10.1016/S0040-1625(97)00151-0","00401625",NA,NA,"2-s2.0-0032442974","Scopus"
"6324","10.1016/j.jclepro.2013.04.014","09596526",NA,NA,"2-s2.0-84878905235","Scopus"
"6325","10.1177/1094670512474841","10946705",NA,NA,"2-s2.0-84880999815","Scopus"
"6326","10.1016/j.jclepro.2012.11.046","09596526",NA,NA,"2-s2.0-84879984850","Scopus"
"6327","10.1061/(ASCE)CO.1943-7862.0000412","07339364",NA,NA,"2-s2.0-84874471618","Scopus"
"6328","10.1016/j.jclepro.2012.03.007","09596526",NA,NA,"2-s2.0-84859637324","Scopus"
"6329","10.1016/j.jclepro.2011.08.019","09596526",NA,NA,"2-s2.0-84858335878","Scopus"
"6330","10.1016/j.jbusres.2011.06.023","01482963",NA,NA,"2-s2.0-80053339923","Scopus"
"6331","10.1080/14783363.2011.568242","14783363",NA,NA,"2-s2.0-79957977484","Scopus"
"6332","10.1061/(ASCE)EI.1943-5541.0000058","10523928",NA,NA,"2-s2.0-79955549547","Scopus"
"6333","10.1057/rlp.2010.6","14791110",NA,NA,"2-s2.0-77956302109","Scopus"
"6334","10.1016/j.jclepro.2010.05.004","09596526",NA,NA,"2-s2.0-77957318431","Scopus"
"6335","10.1016/j.techfore.2007.12.004","00401625",NA,NA,"2-s2.0-58149379990","Scopus"
"6336","10.1108/13683040710820719","13683047",NA,NA,"2-s2.0-34548172451","Scopus"
"6337","10.1002/bse.532","09644733",NA,NA,"2-s2.0-33746347074","Scopus"
"6338","10.1057/palgrave.jors.2601895","01605682",NA,NA,"2-s2.0-30744461861","Scopus"
"6339","10.1080/014461900446885","01446193",NA,NA,"2-s2.0-0034472007","Scopus"
"6340","10.1016/j.jclepro.2013.01.024","09596526",NA,NA,"2-s2.0-84879961824","Scopus"
"6341","10.1016/j.jclepro.2011.12.033","09596526",NA,NA,"2-s2.0-84862810102","Scopus"
"6342","10.1016/j.cities.2011.04.004","02642751",NA,NA,"2-s2.0-80053323882","Scopus"
"6343","10.1016/j.jclepro.2011.05.015","09596526",NA,NA,"2-s2.0-79959945835","Scopus"
"6344","10.1375/jhtm.18.1.147","14476770",NA,NA,"2-s2.0-84893025113","Scopus"
"6345","10.5172/jmo.2010.16.4.587","18333672",NA,NA,"2-s2.0-79953053314","Scopus"
"6346","10.1016/j.techfore.2006.09.004","00401625",NA,NA,"2-s2.0-34249746389","Scopus"
"6347","10.1016/S1066-7938(00)00097-X","10667938",NA,NA,"2-s2.0-0037783458","Scopus"
"6348","","02637863",NA,NA,"2-s2.0-0033879672","Scopus"
"6349","10.1016/j.jclepro.2013.04.021","09596526",NA,NA,"2-s2.0-84886947994","Scopus"
"6350","10.1016/j.jclepro.2013.06.027","09596526",NA,NA,"2-s2.0-84884673012","Scopus"
"6351","10.1016/j.jclepro.2013.05.029","09596526",NA,NA,"2-s2.0-84883464848","Scopus"
"6352","10.1002/bse.1741","09644733",NA,NA,"2-s2.0-84880699992","Scopus"
"6353","10.1016/j.jclepro.2012.12.022","09596526",NA,NA,"2-s2.0-84879984852","Scopus"
"6354","10.1016/j.jclepro.2012.01.007","09596526",NA,NA,"2-s2.0-84859554948","Scopus"
"6355","10.1080/09537325.2012.663959","09537325",NA,NA,"2-s2.0-84859611188","Scopus"
"6356","10.1080/15470148.2011.598353","15470148",NA,NA,"2-s2.0-80051608384","Scopus"
"6357","10.1016/j.jclepro.2010.01.006","09596526",NA,NA,"2-s2.0-77950460332","Scopus"
"6358","10.1108/14777830810856582","14777835",NA,NA,"2-s2.0-40549115302","Scopus"
"6359","10.1016/j.techfore.2006.01.005","00401625",NA,NA,"2-s2.0-33846658435","Scopus"
"6360","10.1002/bse.407","09644733",NA,NA,"2-s2.0-3242883250","Scopus"
"6361","10.1016/S0040-1625(99)00056-6","00401625",NA,NA,"2-s2.0-0034031554","Scopus"
"6362","10.3846/1648715X.2013.808283","1648715X",NA,NA,"2-s2.0-84880028899","Scopus"
"6363","10.1016/j.jclepro.2012.07.014","09596526",NA,NA,"2-s2.0-84879976731","Scopus"
"6364","10.1016/j.jclepro.2012.09.014","09596526",NA,NA,"2-s2.0-84867573247","Scopus"
"6365","10.1016/j.jclepro.2012.02.001","09596526",NA,NA,"2-s2.0-84865032104","Scopus"
"6366","10.1016/j.jclepro.2010.11.007","09596526",NA,NA,"2-s2.0-78751568128","Scopus"
"6367","10.1016/j.jclepro.2010.03.006","09596526",NA,NA,"2-s2.0-77955228008","Scopus"
"6368","10.1007/s12351-009-0034-x","11092858",NA,NA,"2-s2.0-77949541426","Scopus"
"6369","10.2167/jost803.0","09669582",NA,NA,"2-s2.0-55049122442","Scopus"
"6370","10.1016/j.techfore.2008.01.001","00401625",NA,NA,"2-s2.0-51349111304","Scopus"
"6371","10.1016/j.jclepro.2006.01.029","09596526",NA,NA,"2-s2.0-33748941596","Scopus"
"6372","10.1300/J162v02n03_09","1528008X",NA,NA,"2-s2.0-84866984632","Scopus"
"6373","10.1016/S0040-1625(99)00042-6","00401625",NA,NA,"2-s2.0-0033374408","Scopus"
"6374","10.1080/09537287.2011.637525","09537287",NA,NA,"2-s2.0-84877938919","Scopus"
"6375","10.1111/j.1937-5956.2012.01377.x","10591478",NA,NA,"2-s2.0-84877817940","Scopus"
"6376","10.1016/j.jclepro.2012.10.040","09596526",NA,NA,"2-s2.0-84873827469","Scopus"
"6377","10.1016/j.jclepro.2012.08.023","09596526",NA,NA,"2-s2.0-84869079483","Scopus"
"6378","10.3846/13923730.2011.652983","13923730",NA,NA,"2-s2.0-84862859078","Scopus"
"6379","10.1080/09537287.2011.627656","09537287",NA,NA,"2-s2.0-84856511750","Scopus"
"6380","10.1080/09537287.2011.591636","09537287",NA,NA,"2-s2.0-84856557407","Scopus"
"6381","10.1016/j.jclepro.2010.06.022","09596526",NA,NA,"2-s2.0-78049411237","Scopus"
"6382","10.1108/09600031011018064","09600035",NA,NA,"2-s2.0-77949319689","Scopus"
"6383","10.1016/j.techsoc.2009.10.003","0160791X",NA,NA,"2-s2.0-70449521957","Scopus"
"6384","10.1016/j.jclepro.2009.04.016","09596526",NA,NA,"2-s2.0-67649861912","Scopus"
"6385","10.1002/bse.563","09644733",NA,NA,"2-s2.0-60649086033","Scopus"
"6386","","15213250",NA,NA,"2-s2.0-65549150019","Scopus"
"6387","10.1177/0266242607082524","02662426",NA,NA,"2-s2.0-36049015285","Scopus"
"6388","10.1080/09669580608668590","09669582",NA,NA,"2-s2.0-32544432346","Scopus"
"6389","10.1016/j.jclepro.2004.02.024","09596526",NA,NA,"2-s2.0-2442484442","Scopus"
"6390","10.1016/S1066-7938(01)00138-5","10667938",NA,NA,"2-s2.0-0038798039","Scopus"
"6391","","10406190",NA,NA,"2-s2.0-0033096471","Scopus"
"6392","10.1016/S0263-2373(96)00053-9","02632373",NA,NA,"2-s2.0-0030525183","Scopus"
"6393","10.1016/j.ijpe.2013.02.024","09255273",NA,NA,"2-s2.0-84886723298","Scopus"
"6394","10.1287/msom.2013.0438","15234614",NA,NA,"2-s2.0-84886014479","Scopus"
"6395","10.1016/j.jclepro.2012.09.007","09596526",NA,NA,"2-s2.0-84878943500","Scopus"
"6396","10.1108/13598541311293186","13598546",NA,NA,"2-s2.0-84872964276","Scopus"
"6397","10.1016/j.jclepro.2011.11.061","09596526",NA,NA,"2-s2.0-84858334664","Scopus"
"6398","10.1002/bse.716","09644733",NA,NA,"2-s2.0-84855345475","Scopus"
"6399","10.1080/02614367.2011.589863","02614367",NA,NA,"2-s2.0-84858130622","Scopus"
"6400","10.1016/j.jclepro.2011.03.014","09596526",NA,NA,"2-s2.0-79955743836","Scopus"
"6401","10.1016/j.techfore.2011.01.012","00401625",NA,NA,"2-s2.0-79957445031","Scopus"
"6402","10.1061/(ASCE)EI.1943-5541.0000055","10523928",NA,NA,"2-s2.0-79955543607","Scopus"
"6403","10.1016/j.jclepro.2010.12.013","09596526",NA,NA,"2-s2.0-79951580672","Scopus"
"6404","10.1111/j.1470-6431.2010.00974.x","14706423",NA,NA,"2-s2.0-84858672454","Scopus"
"6405","10.1108/17542731011024264","17542731",NA,NA,"2-s2.0-78049491956","Scopus"
"6406","","1537260X",NA,NA,"2-s2.0-77956911016","Scopus"
"6407","10.3763/aedm.2009.0909","17452007",NA,NA,"2-s2.0-73849126719","Scopus"
"6408","10.1016/j.jclepro.2004.02.011","09596526",NA,NA,"2-s2.0-2442438572","Scopus"
"6409","10.1007/s00191-010-0211-3","09369937",NA,NA,"2-s2.0-84876070119","Scopus"
"6410","10.1016/j.jclepro.2012.12.031","09596526",NA,NA,"2-s2.0-84879908299","Scopus"
"6411","10.1061/(ASCE)CO.1943-7862.0000504","07339364",NA,NA,"2-s2.0-84873713475","Scopus"
"6412","10.1061/(ASCE)CO.1943-7862.0000478","07339364",NA,NA,"2-s2.0-84862131943","Scopus"
"6413","10.1108/13598541211212168","13598546",NA,NA,"2-s2.0-84863063924","Scopus"
"6414","10.1016/j.cities.2011.07.004","02642751",NA,NA,"2-s2.0-80053314741","Scopus"
"6415","10.1111/j.1468-0491.2011.01544.x","09521895",NA,NA,"2-s2.0-80053125306","Scopus"
"6416","","16484460",NA,NA,"2-s2.0-79958070475","Scopus"
"6417","10.1504/IJPLM.2010.036488","17435110",NA,NA,"2-s2.0-78149351495","Scopus"
"6418","10.1108/17506220810859114","17506220",NA,NA,"2-s2.0-42549112147","Scopus"
"6419","10.1016/j.futures.2006.01.008","00163287",NA,NA,"2-s2.0-33751518173","Scopus"
"6420","10.1016/S1066-7938(02)00016-7","10667938",NA,NA,"2-s2.0-0036077793","Scopus"
"6421","10.1061/(ASCE)1052-3928(1995)121:3(155)","10523928",NA,NA,"2-s2.0-0029345284","Scopus"
